year,pnid,D_SEX,D_AGE,RQ7_1,Q3_1a1,REGION_01,REGION_02,REGION_03,REGION_04,REGION_05,REGION_06,REGION_07,REGION_08,REGION_09,REGION_10,REGION_11,REGION_12,REGION_13,REGION_14,REGION_15,REGION_16,REGION_17
2024,12054,2,4,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12056,2,4,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12058,1,3,3,14.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,12059,2,2,3,9.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2024,12060,2,4,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12061,2,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12062,1,4,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12065,2,3,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12066,2,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12067,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12068,1,3,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12070,2,1,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12072,1,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12073,2,2,3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12077,2,2,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12078,2,2,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12080,1,6,1,5.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,12082,1,2,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12083,2,5,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12084,2,3,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12085,2,2,2,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12087,1,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12089,2,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12090,2,5,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12091,2,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12092,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12094,2,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12095,2,4,2,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,12097,2,3,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12098,2,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12099,1,3,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12100,1,2,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12101,1,2,3,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12104,1,6,2,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12106,2,2,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12108,1,5,2,4.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12110,2,5,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12112,1,5,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12114,2,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12115,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12117,2,2,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12118,1,6,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12119,2,3,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12122,2,2,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12123,1,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12125,1,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12126,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12127,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12131,2,5,3,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12132,2,2,3,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12133,1,2,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
2024,12134,2,3,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12135,2,2,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12136,1,5,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12138,2,4,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12139,2,4,1,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12143,2,4,3,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12144,2,6,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12145,1,3,2,3.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
2024,12146,1,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12147,1,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12148,1,6,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12149,1,2,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12150,2,4,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12151,2,2,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12153,2,2,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12154,2,5,2,6.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12155,2,5,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12156,1,4,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12157,2,5,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12159,1,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,12160,1,4,3,1.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12161,1,2,3,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12162,2,2,3,4.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12163,2,4,3,9.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12165,2,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12166,2,3,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12168,2,3,2,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,12169,1,2,1,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12171,2,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12173,1,3,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2024,12174,1,5,1,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12176,1,2,3,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12178,1,2,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12182,2,2,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12183,1,3,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12186,2,4,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12187,2,4,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12189,2,2,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12190,2,4,3,5.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12191,2,4,3,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12192,2,3,1,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12194,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12195,1,4,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12196,2,2,3,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12197,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12198,2,6,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12200,2,5,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12201,2,4,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12202,1,5,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12203,1,4,3,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12204,2,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12205,2,2,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12206,1,5,3,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12207,1,5,2,12.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12208,1,3,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12209,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12210,2,2,2,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12211,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12212,1,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12215,2,6,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12216,2,3,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12218,2,6,2,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12219,2,2,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12220,2,6,1,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12222,1,1,3,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12223,2,5,2,4.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12224,2,4,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12226,1,6,2,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12227,2,3,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12229,2,2,3,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12230,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12234,1,1,1,12.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12235,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12236,2,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12237,2,3,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12239,2,3,3,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12240,2,2,2,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12241,1,3,3,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12242,2,3,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12243,1,2,1,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12245,2,5,2,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12249,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12250,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12252,2,3,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12253,2,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12255,2,2,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12257,2,2,1,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12258,2,2,1,14.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12260,1,3,1,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12261,1,6,2,5.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12263,2,5,3,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12265,2,4,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12266,2,5,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12267,2,2,2,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12268,1,3,3,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12270,1,5,1,11.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12275,1,4,2,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12276,1,5,3,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12279,2,6,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12280,1,6,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12281,2,6,2,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12282,2,6,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12283,2,4,2,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2024,12284,1,3,3,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12285,1,1,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12286,2,6,2,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12287,1,2,2,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12288,2,4,2,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12289,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,12292,2,3,3,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,12293,1,5,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,12295,2,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12296,2,6,2,3.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2024,12297,2,4,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12299,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12300,2,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12301,1,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12302,2,3,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12303,1,5,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12304,1,4,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12307,2,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12308,2,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12309,1,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12310,2,5,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12311,2,5,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12313,2,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12314,1,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12315,1,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12317,1,5,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12318,2,2,3,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12319,2,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12320,2,4,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12322,2,5,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12323,2,2,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12325,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12326,2,2,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12327,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12329,2,3,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12330,2,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12331,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12332,1,1,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12333,2,5,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12334,2,3,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12335,1,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12337,2,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12338,2,3,2,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12339,2,1,3,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12340,2,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12341,2,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12343,2,5,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12344,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12345,2,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12347,2,3,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12348,2,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12349,2,4,3,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12350,2,5,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12351,1,5,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12352,2,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12353,2,2,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12354,1,2,2,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12355,2,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12357,1,3,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12358,1,4,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12359,2,2,2,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12360,1,5,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12361,2,5,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024,12363,1,3,3,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12364,2,5,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12365,1,5,3,3.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12366,2,5,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12367,2,5,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12368,1,5,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12369,1,2,2,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12370,2,4,3,3.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12372,2,2,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12373,2,5,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12374,1,2,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12375,2,4,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12376,2,3,3,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12377,1,2,2,8.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024,12378,1,4,2,12.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12379,2,2,3,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12381,2,2,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12382,2,5,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12383,2,5,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,12384,2,6,1,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12385,2,2,2,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12386,2,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024,12387,2,3,3,12.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12388,2,5,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12389,2,3,1,6.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,12391,2,5,1,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2024,12392,1,4,3,11.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12393,2,2,1,11.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12396,2,2,3,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12397,2,3,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12399,2,4,3,5.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12400,1,4,3,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12403,2,4,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12405,1,2,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12406,1,3,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12407,2,4,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12409,1,5,3,6.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12410,1,2,3,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12411,1,4,3,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12412,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024,12413,1,3,3,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12414,2,3,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2024,12415,2,2,3,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2024,12416,2,3,3,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12417,2,5,3,12.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12420,2,4,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12421,1,4,3,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12422,2,2,3,7.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12424,2,2,2,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12425,2,3,3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12426,2,3,3,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12427,2,2,2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12430,2,5,1,5.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2024,12432,1,5,3,7.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2024,12433,2,2,3,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2024,12434,1,3,2,7.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12435,2,3,2,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12438,1,5,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12439,1,2,3,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,12440,2,3,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
